"typeID","typeName","categoryID","categoryName","groupID","groupName","primaryIndex","subIndex"
37028,"Standup Co-Processor Array I Blueprint",9,"Blueprint",1707,"Structure Module Blueprint","Secondary Producer Price Index","Blueprints"
37023,"Standup Cloning Center I Blueprint",9,"Blueprint",1707,"Structure Module Blueprint","Secondary Producer Price Index","Blueprints"
37022,"Standup Market Hub I Blueprint",9,"Blueprint",1707,"Structure Module Blueprint","Secondary Producer Price Index","Blueprints"
37020,"Standup Ballistic Control System I Blueprint",9,"Blueprint",1707,"Structure Module Blueprint","Secondary Producer Price Index","Blueprints"
37008,"Standup Guided Bomb Launcher I Blueprint",9,"Blueprint",1707,"Structure Module Blueprint","Secondary Producer Price Index","Blueprints"
36968,"Keepstar Blueprint",9,"Blueprint",1462,"Structure Blueprints","Secondary Producer Price Index","Blueprints"
36967,"Fortizar Blueprint",9,"Blueprint",1462,"Structure Blueprints","Secondary Producer Price Index","Blueprints"
36966,"Astrahus Blueprint",9,"Blueprint",1462,"Structure Blueprints","Secondary Producer Price Index","Blueprints"
36949,"Coalesced Element Blueprint",9,"Blueprint",1461,"Unknown Blueprint","Secondary Producer Price Index","Blueprints"
834,"Gatling Pulse Laser I Blueprint",9,"Blueprint",133,"Energy Weapon Blueprint","Secondary Producer Price Index","Blueprints"
833,"1400mm Howitzer Artillery I Blueprint",9,"Blueprint",135,"Projectile Weapon Blueprint","Secondary Producer Price Index","Blueprints"
832,"1200mm Artillery Cannon I Blueprint",9,"Blueprint",135,"Projectile Weapon Blueprint","Secondary Producer Price Index","Blueprints"
831,"800mm Repeating Cannon I Blueprint",9,"Blueprint",135,"Projectile Weapon Blueprint","Secondary Producer Price Index","Blueprints"
830,"Dual 650mm Repeating Cannon I Blueprint",9,"Blueprint",135,"Projectile Weapon Blueprint","Secondary Producer Price Index","Blueprints"
829,"Dual 425mm AutoCannon I Blueprint",9,"Blueprint",135,"Projectile Weapon Blueprint","Secondary Producer Price Index","Blueprints"
828,"720mm Howitzer Artillery I Blueprint",9,"Blueprint",135,"Projectile Weapon Blueprint","Secondary Producer Price Index","Blueprints"
827,"650mm Artillery Cannon I Blueprint",9,"Blueprint",135,"Projectile Weapon Blueprint","Secondary Producer Price Index","Blueprints"
826,"425mm AutoCannon I Blueprint",9,"Blueprint",135,"Projectile Weapon Blueprint","Secondary Producer Price Index","Blueprints"
825,"220mm Vulcan AutoCannon I Blueprint",9,"Blueprint",135,"Projectile Weapon Blueprint","Secondary Producer Price Index","Blueprints"
824,"Dual 180mm AutoCannon I Blueprint",9,"Blueprint",135,"Projectile Weapon Blueprint","Secondary Producer Price Index","Blueprints"
823,"280mm Howitzer Artillery I Blueprint",9,"Blueprint",135,"Projectile Weapon Blueprint","Secondary Producer Price Index","Blueprints"
822,"250mm Light Artillery Cannon I Blueprint",9,"Blueprint",135,"Projectile Weapon Blueprint","Secondary Producer Price Index","Blueprints"
821,"200mm AutoCannon I Blueprint",9,"Blueprint",135,"Projectile Weapon Blueprint","Secondary Producer Price Index","Blueprints"
820,"150mm Light AutoCannon I Blueprint",9,"Blueprint",135,"Projectile Weapon Blueprint","Secondary Producer Price Index","Blueprints"
819,"125mm Gatling AutoCannon I Blueprint",9,"Blueprint",135,"Projectile Weapon Blueprint","Secondary Producer Price Index","Blueprints"
814,"Nova Light Missile Blueprint",9,"Blueprint",166,"Missile Blueprint","Secondary Producer Price Index","Blueprints"
813,"Mjolnir Light Missile Blueprint",9,"Blueprint",166,"Missile Blueprint","Secondary Producer Price Index","Blueprints"
812,"Inferno Light Missile Blueprint",9,"Blueprint",166,"Missile Blueprint","Secondary Producer Price Index","Blueprints"
811,"Scourge Light Missile Blueprint",9,"Blueprint",166,"Missile Blueprint","Secondary Producer Price Index","Blueprints"
810,"Scourge Heavy Missile Blueprint",9,"Blueprint",166,"Missile Blueprint","Secondary Producer Price Index","Blueprints"
809,"Inferno Heavy Missile Blueprint",9,"Blueprint",166,"Missile Blueprint","Secondary Producer Price Index","Blueprints"
808,"Mjolnir Heavy Missile Blueprint",9,"Blueprint",166,"Missile Blueprint","Secondary Producer Price Index","Blueprints"
807,"Nova Heavy Missile Blueprint",9,"Blueprint",166,"Missile Blueprint","Secondary Producer Price Index","Blueprints"
806,"Nova Cruise Missile Blueprint",9,"Blueprint",166,"Missile Blueprint","Secondary Producer Price Index","Blueprints"
805,"Inferno Cruise Missile Blueprint",9,"Blueprint",166,"Missile Blueprint","Secondary Producer Price Index","Blueprints"
804,"Scourge Cruise Missile Blueprint",9,"Blueprint",166,"Missile Blueprint","Secondary Producer Price Index","Blueprints"
803,"Mjolnir Cruise Missile Blueprint",9,"Blueprint",166,"Missile Blueprint","Secondary Producer Price Index","Blueprints"
790,"Torpedo Launcher I Blueprint",9,"Blueprint",136,"Missile Launcher Blueprint","Secondary Producer Price Index","Blueprints"
788,"Heavy Missile Launcher I Blueprint",9,"Blueprint",136,"Missile Launcher Blueprint","Secondary Producer Price Index","Blueprints"
786,"Light Missile Launcher I Blueprint",9,"Blueprint",136,"Missile Launcher Blueprint","Secondary Producer Price Index","Blueprints"
785,"Miner I Blueprint",9,"Blueprint",134,"Mining Laser Blueprint","Secondary Producer Price Index","Blueprints"
693,"Tempest Blueprint",9,"Blueprint",107,"Battleship Blueprint","Secondary Producer Price Index","Blueprints"
692,"Stabber Blueprint",9,"Blueprint",106,"Cruiser Blueprint","Secondary Producer Price Index","Blueprints"
691,"Rifter Blueprint",9,"Blueprint",105,"Frigate Blueprint","Secondary Producer Price Index","Blueprints"
690,"Probe Blueprint",9,"Blueprint",105,"Frigate Blueprint","Secondary Producer Price Index","Blueprints"
689,"Slasher Blueprint",9,"Blueprint",105,"Frigate Blueprint","Secondary Producer Price Index","Blueprints"
688,"Raven Blueprint",9,"Blueprint",107,"Battleship Blueprint","Secondary Producer Price Index","Blueprints"
687,"Caracal Blueprint",9,"Blueprint",106,"Cruiser Blueprint","Secondary Producer Price Index","Blueprints"
686,"Osprey Blueprint",9,"Blueprint",106,"Cruiser Blueprint","Secondary Producer Price Index","Blueprints"
685,"Griffin Blueprint",9,"Blueprint",105,"Frigate Blueprint","Secondary Producer Price Index","Blueprints"
684,"Condor Blueprint",9,"Blueprint",105,"Frigate Blueprint","Secondary Producer Price Index","Blueprints"
683,"Bantam Blueprint",9,"Blueprint",105,"Frigate Blueprint","Secondary Producer Price Index","Blueprints"
1552,"Small Graviton Smartbomb I Blueprint",9,"Blueprint",152,"Smart Bomb Blueprint","Secondary Producer Price Index","Blueprints"
1548,"Small Proton Smartbomb I Blueprint",9,"Blueprint",152,"Smart Bomb Blueprint","Secondary Producer Price Index","Blueprints"
1540,"Power Diagnostic System I Blueprint",9,"Blueprint",137,"Power Manager Blueprint","Secondary Producer Price Index","Blueprints"
1446,"Capacitor Power Relay I Blueprint",9,"Blueprint",137,"Power Manager Blueprint","Secondary Producer Price Index","Blueprints"
1404,"Inertial Stabilizers I Blueprint",9,"Blueprint",158,"Hull Mods Blueprint","Secondary Producer Price Index","Blueprints"
1354,"Reactor Control Unit I Blueprint",9,"Blueprint",137,"Power Manager Blueprint","Secondary Producer Price Index","Blueprints"
1334,"Reinforced Bulkheads I Blueprint",9,"Blueprint",158,"Hull Mods Blueprint","Secondary Producer Price Index","Blueprints"
1318,"Expanded Cargohold I Blueprint",9,"Blueprint",158,"Hull Mods Blueprint","Secondary Producer Price Index","Blueprints"
29047,"Capital EM Pulse Generator",17,"Commodity",913,"Advanced Capital Construction Components","Secondary Producer Price Index","Advanced Capital Construction Components"
29045,"Capital Electrolytic Capacitor Unit",17,"Commodity",913,"Advanced Capital Construction Components","Secondary Producer Price Index","Advanced Capital Construction Components"
29043,"Capital Deflection Shield Emitter",17,"Commodity",913,"Advanced Capital Construction Components","Secondary Producer Price Index","Advanced Capital Construction Components"
29041,"Capital Crystalline Carbonide Armor Plate",17,"Commodity",913,"Advanced Capital Construction Components","Secondary Producer Price Index","Advanced Capital Construction Components"
29039,"Capital Antimatter Reactor Unit",17,"Commodity",913,"Advanced Capital Construction Components","Secondary Producer Price Index","Advanced Capital Construction Components"
2348,"Gel-Matrix Biopaste",43,"Planetary Commodities",1040,"Specialized Commodities - Tier 3","Secondary Producer Price Index","Planetary Specialized Commodities"
34396,"Self-Assembling Nanolattice",17,"Commodity",964,"Hybrid Tech Components","Secondary Producer Price Index","Tech III Subsystem Components"
41698,"Capital Inductive Compact Remote Capacitor Transmitter Blueprint",9,"Blueprint",147,"Remote Capacitor Transmitter Blueprint","Secondary Producer Price Index","Blueprints"
41697,"Capital Radiative Scoped Remote Capacitor Transmitter Blueprint",9,"Blueprint",147,"Remote Capacitor Transmitter Blueprint","Secondary Producer Price Index","Blueprints"
41668,"Capital S95a Scoped Remote Shield Booster Blueprint",9,"Blueprint",121,"Remote Shield Booster Blueprint","Secondary Producer Price Index","Blueprints"
41667,"Capital Murky Compact Remote Shield Booster Blueprint",9,"Blueprint",121,"Remote Shield Booster Blueprint","Secondary Producer Price Index","Blueprints"
41666,"Capital Asymmetric Enduring Remote Shield Booster Blueprint",9,"Blueprint",121,"Remote Shield Booster Blueprint","Secondary Producer Price Index","Blueprints"
41662,"Capital Flex Shield Hardener I Blueprint",9,"Blueprint",1723,"Shield Resistance Shift Hardener Blueprint","Secondary Producer Price Index","Blueprints"
41657,"Capital Flex Armor Hardener I Blueprint",9,"Blueprint",1151,"Armor Resistance Shift Hardener Blueprint","Secondary Producer Price Index","Blueprints"
41645,"Capital F-RX Compact Capacitor Booster Blueprint",9,"Blueprint",156,"Capacitor Booster Blueprint","Secondary Producer Price Index","Blueprints"
41644,"Capital Capacitor Booster I Blueprint",9,"Blueprint",156,"Capacitor Booster Blueprint","Secondary Producer Price Index","Blueprints"
41640,"Capital Compact Pb-Acid Cap Battery Blueprint",9,"Blueprint",141,"Capacitor Battery Blueprint","Secondary Producer Price Index","Blueprints"
41639,"Capital Cap Battery I Blueprint",9,"Blueprint",141,"Capacitor Battery Blueprint","Secondary Producer Price Index","Blueprints"
41633,"Capital Clarity Ward Enduring Shield Booster Blueprint",9,"Blueprint",120,"Shield Booster Blueprint","Secondary Producer Price Index","Blueprints"
41632,"Capital C-5L Compact Shield Booster Blueprint",9,"Blueprint",120,"Shield Booster Blueprint","Secondary Producer Price Index","Blueprints"
41629,"Capital IEF Compact Hull Repairer Blueprint",9,"Blueprint",143,"Hull Repair Unit Blueprint","Secondary Producer Price Index","Blueprints"
41628,"Capital I-b Enduring Hull Repairer Blueprint",9,"Blueprint",143,"Hull Repair Unit Blueprint","Secondary Producer Price Index","Blueprints"
41627,"Capital Hull Repairer I Blueprint",9,"Blueprint",143,"Hull Repair Unit Blueprint","Secondary Producer Price Index","Blueprints"
41624,"Capital Solace Scoped Remote Armor Repairer Blueprint",9,"Blueprint",350,"Remote Armor Repairer Blueprint","Secondary Producer Price Index","Blueprints"
41622,"Capital Coaxial Compact Remote Armor Repairer Blueprint",9,"Blueprint",350,"Remote Armor Repairer Blueprint","Secondary Producer Price Index","Blueprints"
41621,"Capital I-ax Enduring Remote Armor Repairer Blueprint",9,"Blueprint",350,"Remote Armor Repairer Blueprint","Secondary Producer Price Index","Blueprints"
41615,"Capital ACM Compact Armor Repairer Blueprint",9,"Blueprint",142,"Armor Repair Unit Blueprint","Secondary Producer Price Index","Blueprints"
41614,"Capital I-a Enduring Armor Repairer Blueprint",9,"Blueprint",142,"Armor Repair Unit Blueprint","Secondary Producer Price Index","Blueprints"
41609,"25000mm Crystalline Carbonide Restrained Plates Blueprint",9,"Blueprint",349,"Armor Reinforcer Blueprint","Secondary Producer Price Index","Blueprints"
37437,"Standup XL-Set Extinction Level Weapons Suite I Blueprint",9,"Blueprint",1708,"Structure Rig Blueprint","Secondary Producer Price Index","Blueprints"
37435,"Standup XL-Set EW and Emissions Co-ordinator I Blueprint",9,"Blueprint",1708,"Structure Rig Blueprint","Secondary Producer Price Index","Blueprints"
37431,"Standup XL-Set Missile Fire Control Computer I Blueprint",9,"Blueprint",1708,"Structure Rig Blueprint","Secondary Producer Price Index","Blueprints"
37423,"Standup L-Set Target Acquisition Array I Blueprint",9,"Blueprint",1708,"Structure Rig Blueprint","Secondary Producer Price Index","Blueprints"
37421,"Standup L-Set Point Defense Battery Control I Blueprint",9,"Blueprint",1708,"Structure Rig Blueprint","Secondary Producer Price Index","Blueprints"
37419,"Standup L-Set Bomb Aimer I Blueprint",9,"Blueprint",1708,"Structure Rig Blueprint","Secondary Producer Price Index","Blueprints"
37417,"Standup L-Set EW Expert System I Blueprint",9,"Blueprint",1708,"Structure Rig Blueprint","Secondary Producer Price Index","Blueprints"
37413,"Standup L-Set Energy Neutralizer Feedback Control I Blueprint",9,"Blueprint",1708,"Structure Rig Blueprint","Secondary Producer Price Index","Blueprints"
37410,"Standup L-Set Missile Flight Processor I Blueprint",9,"Blueprint",1708,"Structure Rig Blueprint","Secondary Producer Price Index","Blueprints"
37396,"Standup M-Set Enhanced Targeting System I Blueprint",9,"Blueprint",1708,"Structure Rig Blueprint","Secondary Producer Price Index","Blueprints"
37394,"Standup M-Set Structure Target Multiplexing I Blueprint",9,"Blueprint",1708,"Structure Rig Blueprint","Secondary Producer Price Index","Blueprints"
37392,"Standup M-Set Electronic Warfare Economy I Blueprint",9,"Blueprint",1708,"Structure Rig Blueprint","Secondary Producer Price Index","Blueprints"
37390,"Standup M-Set Electronic Warfare Projection I Blueprint",9,"Blueprint",1708,"Structure Rig Blueprint","Secondary Producer Price Index","Blueprints"
37384,"Standup M-Set Energy Neutralizer Economy I Blueprint",9,"Blueprint",1708,"Structure Rig Blueprint","Secondary Producer Price Index","Blueprints"
37382,"Standup M-Set Energy Neutralizer Projection I Blueprint",9,"Blueprint",1708,"Structure Rig Blueprint","Secondary Producer Price Index","Blueprints"
37380,"Standup M-Set Missile Projection I Blueprint",9,"Blueprint",1708,"Structure Rig Blueprint","Secondary Producer Price Index","Blueprints"
37378,"Standup M-Set Missile Precision I Blueprint",9,"Blueprint",1708,"Structure Rig Blueprint","Secondary Producer Price Index","Blueprints"
41608,"25000mm Rolled Tungsten Compact Plates Blueprint",9,"Blueprint",349,"Armor Reinforcer Blueprint","Secondary Producer Price Index","Blueprints"
41607,"25000mm Steel Plates I Blueprint",9,"Blueprint",349,"Armor Reinforcer Blueprint","Secondary Producer Price Index","Blueprints"
41601,"Capital Azeotropic Restrained Shield Extender Blueprint",9,"Blueprint",118,"Shield Extender Blueprint","Secondary Producer Price Index","Blueprints"
41600,"Capital F-S9 Regolith Compact Shield Extender Blueprint",9,"Blueprint",118,"Shield Extender Blueprint","Secondary Producer Price Index","Blueprints"
41599,"Capital Shield Extender I Blueprint",9,"Blueprint",118,"Shield Extender Blueprint","Secondary Producer Price Index","Blueprints"
41598,"Cap Booster 3200 Blueprint",9,"Blueprint",169,"Capacitor Booster Charge Blueprint","Secondary Producer Price Index","Blueprints"
41597,"Shield Explosive Resistance Script Blueprint",9,"Blueprint",912,"Script Blueprint","Secondary Producer Price Index","Blueprints"
41596,"Shield Kinetic Resistance Script Blueprint",9,"Blueprint",912,"Script Blueprint","Secondary Producer Price Index","Blueprints"
41595,"Shield Thermal Resistance Script Blueprint",9,"Blueprint",912,"Script Blueprint","Secondary Producer Price Index","Blueprints"
41594,"Shield EM Resistance Script Blueprint",9,"Blueprint",912,"Script Blueprint","Secondary Producer Price Index","Blueprints"
41593,"Armor Explosive Resistance Script Blueprint",9,"Blueprint",912,"Script Blueprint","Secondary Producer Price Index","Blueprints"
